source,target,rel
365,51,recruits
365,33,recruits
365,21,recruits
365,52,recruits
365,63,requires
365,68,hasType
365,58,hasIntensity
365,5,hasForce
365,6,hasMechanic
365,43,supportsGoal
365,7,supportsGoal
366,10,targets
366,1,recruits
366,29,recruits
366,51,recruits
366,63,requires
366,68,hasType
366,18,hasIntensity
366,13,hasForce
366,6,hasMechanic
366,7,supportsGoal
367,1,targets
367,2,requires
367,3,hasType
367,58,hasIntensity
367,5,hasForce
367,19,hasMechanic
367,7,supportsGoal
367,8,supportsGoal
368,1,targets
368,2,requires
368,3,hasType
368,58,hasIntensity
368,5,hasForce
368,6,hasMechanic
368,7,supportsGoal
368,8,supportsGoal
369,33,targets
369,1,recruits
369,36,recruits
369,29,recruits
369,10,recruits
369,21,recruits
369,45,recruits
369,63,requires
369,68,hasType
369,18,hasIntensity
369,13,hasForce
369,6,hasMechanic
369,43,supportsGoal
369,7,supportsGoal
370,49,targets
370,1,recruits
370,21,recruits
370,45,recruits
370,22,requires
370,42,hasType
370,4,hasIntensity
370,13,hasForce
370,6,hasMechanic
370,43,supportsGoal
371,35,targets
371,46,requires
371,3,hasType
371,18,hasIntensity
371,5,hasForce
371,6,hasMechanic
371,7,supportsGoal
371,8,supportsGoal
372,41,targets
372,24,recruits
372,2,requires
372,12,hasType
372,4,hasIntensity
372,5,hasForce
372,19,hasMechanic
372,14,supportsGoal
372,15,supportsGoal
373,29,targets
373,10,recruits
373,72,requires
373,3,hasType
373,4,hasIntensity
373,13,hasForce
373,6,hasMechanic
373,7,supportsGoal
373,8,supportsGoal
374,33,targets
374,72,requires
374,3,hasType
374,4,hasIntensity
374,5,hasForce
374,6,hasMechanic
374,7,supportsGoal
374,8,supportsGoal
375,29,targets
375,11,recruits
375,10,recruits
375,72,requires
375,68,hasType
375,4,hasIntensity
375,13,hasForce
375,6,hasMechanic
375,7,supportsGoal
376,51,targets
376,11,recruits
376,29,recruits
376,78,requires
376,12,hasType
376,4,hasIntensity
376,26,hasForce
376,19,hasMechanic
376,14,supportsGoal
376,15,supportsGoal
377,51,targets
377,29,recruits
377,2,requires
377,12,hasType
377,4,hasIntensity
377,26,hasForce
377,14,supportsGoal
377,15,supportsGoal
378,10,targets
378,41,recruits
378,24,recruits
378,11,recruits
378,29,recruits
378,22,requires
378,42,hasType
378,4,hasIntensity
378,13,hasForce
378,6,hasMechanic
378,43,supportsGoal
379,51,targets
379,29,recruits
379,10,recruits
379,22,requires
379,3,hasType
379,4,hasIntensity
379,5,hasForce
379,19,hasMechanic
379,7,supportsGoal
379,8,supportsGoal
380,51,targets
380,29,recruits
380,10,recruits
380,2,requires
380,3,hasType
380,18,hasIntensity
380,5,hasForce
380,6,hasMechanic
380,7,supportsGoal
380,8,supportsGoal
381,41,targets
381,22,requires
381,12,hasType
381,18,hasIntensity
381,26,hasForce
381,14,supportsGoal
381,15,supportsGoal
382,41,targets
382,25,requires
382,12,hasType
382,18,hasIntensity
382,26,hasForce
382,19,hasMechanic
382,14,supportsGoal
382,15,supportsGoal
383,10,targets
383,2,requires
383,12,hasType
383,4,hasIntensity
383,6,hasMechanic
383,14,supportsGoal
383,15,supportsGoal
384,45,targets
384,36,recruits
384,63,requires
384,3,hasType
384,18,hasIntensity
384,13,hasForce
384,19,hasMechanic
384,7,supportsGoal
384,8,supportsGoal
385,55,targets
385,56,recruits
385,21,recruits
385,63,requires
385,3,hasType
385,4,hasIntensity
385,5,hasForce
385,19,hasMechanic
385,7,supportsGoal
385,8,supportsGoal
386,49,targets
386,21,recruits
386,45,recruits
386,46,requires
386,3,hasType
386,4,hasIntensity
386,13,hasForce
386,6,hasMechanic
386,7,supportsGoal
386,8,supportsGoal
387,49,targets
387,21,recruits
387,46,requires
387,3,hasType
387,18,hasIntensity
387,13,hasForce
387,19,hasMechanic
387,7,supportsGoal
387,8,supportsGoal
388,49,targets
388,21,recruits
388,45,recruits
388,37,requires
388,3,hasType
388,4,hasIntensity
388,13,hasForce
388,6,hasMechanic
388,7,supportsGoal
388,8,supportsGoal
389,35,targets
389,37,requires
389,3,hasType
389,4,hasIntensity
389,5,hasForce
389,19,hasMechanic
389,7,supportsGoal
389,8,supportsGoal
390,49,targets
390,21,recruits
390,37,requires
390,3,hasType
390,4,hasIntensity
390,13,hasForce
390,6,hasMechanic
390,7,supportsGoal
390,8,supportsGoal
391,49,targets
391,21,recruits
391,37,requires
391,3,hasType
391,4,hasIntensity
391,13,hasForce
391,6,hasMechanic
391,7,supportsGoal
391,8,supportsGoal
392,49,targets
392,21,recruits
392,45,recruits
392,37,requires
392,3,hasType
392,4,hasIntensity
392,13,hasForce
392,6,hasMechanic
392,7,supportsGoal
392,8,supportsGoal
393,35,targets
393,37,requires
393,3,hasType
393,4,hasIntensity
393,5,hasForce
393,19,hasMechanic
393,7,supportsGoal
393,8,supportsGoal
394,35,targets
394,37,requires
394,3,hasType
394,4,hasIntensity
394,19,hasMechanic
394,7,supportsGoal
394,8,supportsGoal
395,49,targets
395,21,recruits
395,45,recruits
395,2,requires
395,3,hasType
395,4,hasIntensity
395,13,hasForce
395,6,hasMechanic
395,7,supportsGoal
395,8,supportsGoal
396,45,targets
396,49,recruits
396,21,recruits
396,2,requires
396,3,hasType
396,4,hasIntensity
396,13,hasForce
396,6,hasMechanic
396,7,supportsGoal
396,8,supportsGoal
397,49,targets
397,21,recruits
397,45,recruits
397,22,requires
397,42,hasType
397,4,hasIntensity
397,13,hasForce
397,6,hasMechanic
397,43,supportsGoal
398,49,targets
398,1,recruits
398,21,recruits
398,45,recruits
398,2,requires
398,3,hasType
398,4,hasIntensity
398,13,hasForce
398,6,hasMechanic
398,7,supportsGoal
398,8,supportsGoal
399,49,targets
399,1,recruits
399,21,recruits
399,45,recruits
399,2,requires
399,3,hasType
399,4,hasIntensity
399,13,hasForce
399,6,hasMechanic
399,7,supportsGoal
399,8,supportsGoal
400,49,targets
400,1,recruits
400,21,recruits
400,45,recruits
400,2,requires
400,3,hasType
400,4,hasIntensity
400,13,hasForce
400,6,hasMechanic
400,7,supportsGoal
400,8,supportsGoal
401,10,targets
401,22,requires
401,12,hasType
401,18,hasIntensity
401,26,hasForce
401,19,hasMechanic
401,14,supportsGoal
401,15,supportsGoal
402,33,targets
402,22,requires
402,12,hasType
402,18,hasIntensity
402,26,hasForce
402,6,hasMechanic
402,14,supportsGoal
402,15,supportsGoal
403,21,targets
403,72,requires
403,3,hasType
403,4,hasIntensity
403,19,hasMechanic
403,7,supportsGoal
403,8,supportsGoal
404,55,targets
404,56,recruits
404,2,requires
404,3,hasType
404,4,hasIntensity
404,5,hasForce
404,6,hasMechanic
404,7,supportsGoal
404,8,supportsGoal
405,55,targets
405,35,recruits
405,56,recruits
405,22,requires
405,3,hasType
405,4,hasIntensity
405,5,hasForce
405,6,hasMechanic
405,7,supportsGoal
405,8,supportsGoal
406,21,targets
406,49,recruits
406,29,recruits
406,10,recruits
406,51,recruits
406,33,recruits
406,52,recruits
406,37,requires
406,3,hasType
406,18,hasIntensity
406,13,hasForce
406,6,hasMechanic
406,7,supportsGoal
406,8,supportsGoal
407,33,targets
407,2,requires
407,12,hasType
407,18,hasIntensity
407,5,hasForce
407,6,hasMechanic
407,14,supportsGoal
407,15,supportsGoal
408,49,targets
408,21,recruits
408,45,recruits
408,2,requires
408,42,hasType
408,4,hasIntensity
408,26,hasForce
408,6,hasMechanic
408,43,supportsGoal
409,209,targets
409,2,requires
409,3,hasType
409,4,hasIntensity
409,26,hasForce
409,19,hasMechanic
409,7,supportsGoal
409,8,supportsGoal
410,209,targets
410,2,requires
410,3,hasType
410,4,hasIntensity
410,26,hasForce
410,19,hasMechanic
410,7,supportsGoal
410,8,supportsGoal
411,49,targets
411,1,recruits
411,21,recruits
411,45,recruits
411,2,requires
411,3,hasType
411,4,hasIntensity
411,13,hasForce
411,6,hasMechanic
411,7,supportsGoal
411,8,supportsGoal
412,45,targets
412,49,recruits
412,21,recruits
412,63,requires
412,3,hasType
412,4,hasIntensity
412,13,hasForce
412,6,hasMechanic
412,7,supportsGoal
412,8,supportsGoal
413,1,targets
413,2,requires
413,3,hasType
413,4,hasIntensity
413,5,hasForce
413,6,hasMechanic
413,7,supportsGoal
413,8,supportsGoal
414,1,targets
414,2,requires
414,3,hasType
414,4,hasIntensity
414,5,hasForce
414,19,hasMechanic
414,7,supportsGoal
414,8,supportsGoal
415,33,targets
415,11,recruits
415,29,recruits
415,10,recruits
415,51,recruits
415,52,recruits
415,63,requires
415,3,hasType
415,18,hasIntensity
415,13,hasForce
415,6,hasMechanic
415,7,supportsGoal
415,8,supportsGoal
416,21,targets
416,29,recruits
416,10,recruits
416,33,recruits
416,45,recruits
416,63,requires
416,68,hasType
416,18,hasIntensity
416,13,hasForce
416,6,hasMechanic
416,43,supportsGoal
416,7,supportsGoal
417,33,targets
417,1,recruits
417,11,recruits
417,63,requires
417,68,hasType
417,18,hasIntensity
417,13,hasForce
417,6,hasMechanic
417,43,supportsGoal
417,7,supportsGoal
418,33,targets
418,29,recruits
418,10,recruits
418,17,requires
418,132,hasType
418,4,hasIntensity
418,133,supportsGoal
418,134,supportsGoal
419,51,targets
419,1,recruits
419,35,recruits
419,11,recruits
419,36,recruits
419,29,recruits
419,10,recruits
419,55,recruits
419,33,recruits
419,21,recruits
419,52,recruits
419,22,requires
419,68,hasType
419,18,hasIntensity
419,5,hasForce
419,6,hasMechanic
419,43,supportsGoal
419,7,supportsGoal
420,21,targets
420,45,recruits
420,30,requires
420,3,hasType
420,18,hasIntensity
420,13,hasForce
420,6,hasMechanic
420,7,supportsGoal
420,8,supportsGoal
421,10,targets
421,11,recruits
421,29,recruits
421,51,recruits
421,33,recruits
421,52,recruits
421,30,requires
421,3,hasType
421,18,hasIntensity
421,5,hasForce
421,6,hasMechanic
421,7,supportsGoal
421,8,supportsGoal
422,1,targets
422,10,recruits
422,21,recruits
422,30,requires
422,3,hasType
422,18,hasIntensity
422,5,hasForce
422,7,supportsGoal
422,8,supportsGoal
423,10,targets
423,11,recruits
423,29,recruits
423,51,recruits
423,21,recruits
423,52,recruits
423,30,requires
423,3,hasType
423,18,hasIntensity
423,5,hasForce
423,6,hasMechanic
423,7,supportsGoal
423,8,supportsGoal
424,10,targets
424,29,recruits
424,51,recruits
424,30,requires
424,3,hasType
424,18,hasIntensity
424,5,hasForce
424,6,hasMechanic
424,7,supportsGoal
424,8,supportsGoal
425,1,targets
425,29,recruits
425,10,recruits
425,21,recruits
425,30,requires
425,3,hasType
425,18,hasIntensity
425,5,hasForce
425,6,hasMechanic
425,7,supportsGoal
425,8,supportsGoal
426,21,targets
426,1,recruits
426,30,requires
426,3,hasType
426,4,hasIntensity
426,13,hasForce
426,6,hasMechanic
426,7,supportsGoal
426,8,supportsGoal
427,33,targets
427,11,recruits
427,29,recruits
427,10,recruits
427,21,recruits
427,30,requires
427,3,hasType
427,58,hasIntensity
427,13,hasForce
427,6,hasMechanic
427,7,supportsGoal
427,8,supportsGoal
428,21,targets
428,45,recruits
428,30,requires
428,3,hasType
428,18,hasIntensity
428,13,hasForce
428,6,hasMechanic
428,7,supportsGoal
428,8,supportsGoal
429,21,targets
429,45,recruits
429,30,requires
429,3,hasType
429,18,hasIntensity
429,13,hasForce
429,6,hasMechanic
429,7,supportsGoal
429,8,supportsGoal
430,52,targets
430,24,recruits
430,29,recruits
430,10,recruits
430,33,recruits
430,21,recruits
430,30,requires
430,3,hasType
430,18,hasIntensity
430,5,hasForce
430,6,hasMechanic
430,7,supportsGoal
430,8,supportsGoal
431,21,targets
431,33,recruits
431,45,recruits
431,30,requires
431,3,hasType
431,18,hasIntensity
431,13,hasForce
431,6,hasMechanic
431,7,supportsGoal
431,8,supportsGoal
432,21,targets
432,1,recruits
432,10,recruits
432,33,recruits
432,45,recruits
432,30,requires
432,3,hasType
432,18,hasIntensity
432,13,hasForce
432,6,hasMechanic
432,7,supportsGoal
432,8,supportsGoal
433,21,targets
433,1,recruits
433,11,recruits
433,10,recruits
433,33,recruits
433,45,recruits
433,30,requires
433,3,hasType
433,18,hasIntensity
433,13,hasForce
433,6,hasMechanic
433,7,supportsGoal
433,8,supportsGoal
434,1,targets
434,29,recruits
434,10,recruits
434,21,recruits
434,45,recruits
434,30,requires
434,3,hasType
434,18,hasIntensity
434,5,hasForce
434,6,hasMechanic
434,7,supportsGoal
434,8,supportsGoal
435,56,targets
435,1,recruits
435,35,recruits
435,36,recruits
435,55,recruits
435,21,recruits
435,52,recruits
435,45,recruits
435,22,requires
435,3,hasType
435,18,hasIntensity
435,5,hasForce
435,6,hasMechanic
435,7,supportsGoal
435,8,supportsGoal
436,29,targets
436,41,recruits
436,51,recruits
436,2,requires
436,12,hasType
436,4,hasIntensity
436,26,hasForce
436,14,supportsGoal
436,15,supportsGoal
437,11,targets
437,10,recruits
437,33,recruits
437,2,requires
437,12,hasType
437,4,hasIntensity
437,5,hasForce
437,6,hasMechanic
437,14,supportsGoal
437,15,supportsGoal
438,1,targets
438,22,requires
438,3,hasType
438,4,hasIntensity
438,5,hasForce
438,19,hasMechanic
438,7,supportsGoal
438,8,supportsGoal
439,10,targets
439,41,recruits
439,24,recruits
439,11,recruits
439,29,recruits
439,33,recruits
439,2,requires
439,42,hasType
439,4,hasIntensity
439,13,hasForce
439,6,hasMechanic
439,43,supportsGoal
440,21,targets
440,1,recruits
440,2,requires
440,42,hasType
440,4,hasIntensity
440,5,hasForce
440,43,supportsGoal
441,1,targets
441,46,requires
441,3,hasType
441,4,hasIntensity
441,5,hasForce
441,19,hasMechanic
441,7,supportsGoal
441,8,supportsGoal
442,45,targets
442,46,requires
442,3,hasType
442,18,hasIntensity
442,13,hasForce
442,19,hasMechanic
442,7,supportsGoal
442,8,supportsGoal
443,36,targets
443,2,requires
443,12,hasType
443,4,hasIntensity
443,26,hasForce
443,19,hasMechanic
443,14,supportsGoal
443,15,supportsGoal
444,56,targets
444,35,recruits
444,55,recruits
444,46,requires
444,3,hasType
444,4,hasIntensity
444,5,hasForce
444,6,hasMechanic
444,7,supportsGoal
444,8,supportsGoal
445,33,targets
445,2,requires
445,12,hasType
445,4,hasIntensity
445,26,hasForce
445,19,hasMechanic
445,14,supportsGoal
445,15,supportsGoal
446,29,targets
446,11,recruits
446,10,recruits
446,33,recruits
446,63,requires
446,68,hasType
446,58,hasIntensity
446,13,hasForce
446,6,hasMechanic
446,43,supportsGoal
446,7,supportsGoal
447,56,targets
447,35,recruits
447,55,recruits
447,46,requires
447,3,hasType
447,4,hasIntensity
447,5,hasForce
447,6,hasMechanic
447,7,supportsGoal
447,8,supportsGoal
448,29,targets
448,1,recruits
448,10,recruits
448,51,recruits
448,63,requires
448,68,hasType
448,18,hasIntensity
448,13,hasForce
448,6,hasMechanic
448,7,supportsGoal
449,1,targets
449,29,recruits
449,51,recruits
449,21,recruits
449,63,requires
449,3,hasType
449,4,hasIntensity
449,5,hasForce
449,6,hasMechanic
449,7,supportsGoal
449,8,supportsGoal
450,21,targets
450,1,recruits
450,11,recruits
450,49,recruits
450,10,recruits
450,33,recruits
450,45,recruits
450,63,requires
450,3,hasType
450,18,hasIntensity
450,13,hasForce
450,6,hasMechanic
450,7,supportsGoal
450,8,supportsGoal
451,24,targets
451,41,recruits
451,11,recruits
451,29,recruits
451,10,recruits
451,33,recruits
451,2,requires
451,42,hasType
451,4,hasIntensity
451,13,hasForce
451,6,hasMechanic
451,43,supportsGoal
452,24,targets
452,41,recruits
452,11,recruits
452,29,recruits
452,10,recruits
452,33,recruits
452,22,requires
452,42,hasType
452,4,hasIntensity
452,13,hasForce
452,6,hasMechanic
452,43,supportsGoal
453,24,targets
453,41,recruits
453,11,recruits
453,29,recruits
453,10,recruits
453,33,recruits
453,22,requires
453,42,hasType
453,4,hasIntensity
453,13,hasForce
453,6,hasMechanic
453,43,supportsGoal
454,21,targets
454,72,requires
454,3,hasType
454,4,hasIntensity
454,13,hasForce
454,19,hasMechanic
454,7,supportsGoal
454,8,supportsGoal
455,56,targets
455,25,requires
455,12,hasType
455,4,hasIntensity
455,26,hasForce
455,19,hasMechanic
455,14,supportsGoal
455,15,supportsGoal
456,49,targets
456,21,recruits
456,45,recruits
456,30,requires
456,3,hasType
456,18,hasIntensity
456,13,hasForce
456,6,hasMechanic
456,7,supportsGoal
456,8,supportsGoal
457,10,targets
457,2,requires
457,12,hasType
457,4,hasIntensity
457,13,hasForce
457,19,hasMechanic
457,14,supportsGoal
457,15,supportsGoal
458,33,targets
458,17,requires
458,3,hasType
458,4,hasIntensity
458,13,hasForce
458,19,hasMechanic
458,7,supportsGoal
458,8,supportsGoal
459,29,targets
459,10,recruits
459,2,requires
459,3,hasType
459,4,hasIntensity
459,13,hasForce
459,19,hasMechanic
459,7,supportsGoal
459,8,supportsGoal
460,33,targets
460,11,recruits
460,29,recruits
460,10,recruits
460,17,requires
460,3,hasType
460,4,hasIntensity
460,13,hasForce
460,6,hasMechanic
460,7,supportsGoal
460,8,supportsGoal
461,1,targets
461,2,requires
461,3,hasType
461,4,hasIntensity
461,5,hasForce
461,6,hasMechanic
461,7,supportsGoal
461,8,supportsGoal
462,49,targets
462,21,recruits
462,45,recruits
462,17,requires
462,3,hasType
462,4,hasIntensity
462,13,hasForce
462,6,hasMechanic
462,7,supportsGoal
462,8,supportsGoal
463,33,targets
463,29,recruits
463,10,recruits
463,17,requires
463,3,hasType
463,4,hasIntensity
463,5,hasForce
463,6,hasMechanic
463,7,supportsGoal
463,8,supportsGoal
464,49,targets
464,21,recruits
464,45,recruits
464,17,requires
464,3,hasType
464,4,hasIntensity
464,13,hasForce
464,6,hasMechanic
464,7,supportsGoal
464,8,supportsGoal
465,55,targets
465,56,recruits
465,17,requires
465,3,hasType
465,4,hasIntensity
465,5,hasForce
465,6,hasMechanic
465,7,supportsGoal
465,8,supportsGoal
466,49,targets
466,21,recruits
466,45,recruits
466,17,requires
466,3,hasType
466,4,hasIntensity
466,13,hasForce
466,6,hasMechanic
466,7,supportsGoal
466,8,supportsGoal
467,56,targets
467,35,recruits
467,55,recruits
467,17,requires
467,3,hasType
467,4,hasIntensity
467,5,hasForce
467,6,hasMechanic
467,7,supportsGoal
467,8,supportsGoal
468,21,targets
468,45,recruits
468,17,requires
468,3,hasType
468,4,hasIntensity
468,13,hasForce
468,6,hasMechanic
468,7,supportsGoal
468,8,supportsGoal
469,52,targets
469,36,recruits
469,17,requires
469,3,hasType
469,4,hasIntensity
469,5,hasForce
469,19,hasMechanic
469,7,supportsGoal
469,8,supportsGoal
470,10,targets
470,11,recruits
470,33,recruits
470,2,requires
470,42,hasType
470,4,hasIntensity
470,13,hasForce
470,6,hasMechanic
470,43,supportsGoal
471,10,targets
471,11,recruits
471,29,recruits
471,33,recruits
471,2,requires
471,42,hasType
471,4,hasIntensity
471,6,hasMechanic
471,43,supportsGoal
472,33,targets
472,11,recruits
472,29,recruits
472,10,recruits
472,22,requires
472,42,hasType
472,18,hasIntensity
472,13,hasForce
472,6,hasMechanic
472,43,supportsGoal
473,21,targets
473,1,recruits
473,49,recruits
473,29,recruits
473,10,recruits
473,51,recruits
473,55,recruits
473,33,recruits
473,52,recruits
473,45,recruits
473,22,requires
473,68,hasType
473,18,hasIntensity
473,13,hasForce
473,6,hasMechanic
473,43,supportsGoal
473,7,supportsGoal
474,56,targets
474,35,recruits
474,36,recruits
474,55,recruits
474,22,requires
474,3,hasType
474,18,hasIntensity
474,5,hasForce
474,6,hasMechanic
474,7,supportsGoal
474,8,supportsGoal
475,33,targets
475,2,requires
475,12,hasType
475,4,hasIntensity
475,26,hasForce
475,19,hasMechanic
475,14,supportsGoal
475,15,supportsGoal
476,49,targets
476,21,recruits
476,46,requires
476,3,hasType
476,4,hasIntensity
476,13,hasForce
476,19,hasMechanic
476,7,supportsGoal
476,8,supportsGoal
477,45,targets
477,46,requires
477,3,hasType
477,4,hasIntensity
477,13,hasForce
477,19,hasMechanic
477,7,supportsGoal
477,8,supportsGoal
478,21,targets
478,35,recruits
478,55,recruits
478,52,recruits
478,46,requires
478,3,hasType
478,4,hasIntensity
478,5,hasForce
478,6,hasMechanic
478,7,supportsGoal
478,8,supportsGoal
479,51,targets
479,25,requires
479,12,hasType
479,4,hasIntensity
479,26,hasForce
479,14,supportsGoal
479,15,supportsGoal
480,1,targets
480,2,requires
480,12,hasType
480,4,hasIntensity
480,26,hasForce
480,14,supportsGoal
480,15,supportsGoal
481,10,targets
481,11,recruits
481,29,recruits
481,33,recruits
481,30,requires
481,3,hasType
481,18,hasIntensity
481,13,hasForce
481,6,hasMechanic
481,7,supportsGoal
481,8,supportsGoal
482,33,targets
482,11,recruits
482,29,recruits
482,10,recruits
482,17,requires
482,3,hasType
482,18,hasIntensity
482,13,hasForce
482,6,hasMechanic
482,7,supportsGoal
482,8,supportsGoal
483,24,targets
483,22,requires
483,12,hasType
483,58,hasIntensity
483,26,hasForce
483,14,supportsGoal
483,15,supportsGoal
484,35,targets
484,46,requires
484,3,hasType
484,18,hasIntensity
484,5,hasForce
484,19,hasMechanic
484,7,supportsGoal
484,8,supportsGoal
485,55,targets
485,35,recruits
485,56,recruits
485,52,recruits
485,63,requires
485,3,hasType
485,4,hasIntensity
485,5,hasForce
485,19,hasMechanic
485,7,supportsGoal
485,8,supportsGoal
486,35,targets
486,46,requires
486,3,hasType
486,4,hasIntensity
486,5,hasForce
486,19,hasMechanic
486,7,supportsGoal
486,8,supportsGoal
487,45,targets
487,63,requires
487,3,hasType
487,18,hasIntensity
487,13,hasForce
487,19,hasMechanic
487,7,supportsGoal
487,8,supportsGoal
488,45,targets
488,140,requires
488,3,hasType
488,18,hasIntensity
488,13,hasForce
488,19,hasMechanic
488,7,supportsGoal
488,8,supportsGoal
489,41,targets
489,2,requires
489,12,hasType
489,58,hasIntensity
489,26,hasForce
489,14,supportsGoal
489,15,supportsGoal
490,45,targets
490,49,recruits
490,21,recruits
490,37,requires
490,3,hasType
490,18,hasIntensity
490,13,hasForce
490,19,hasMechanic
490,7,supportsGoal
490,8,supportsGoal
491,209,targets
491,22,requires
491,3,hasType
491,18,hasIntensity
491,5,hasForce
491,19,hasMechanic
491,7,supportsGoal
491,8,supportsGoal
492,209,targets
492,22,requires
492,3,hasType
492,18,hasIntensity
492,5,hasForce
492,19,hasMechanic
492,7,supportsGoal
492,8,supportsGoal
493,29,targets
493,41,recruits
493,2,requires
493,12,hasType
493,58,hasIntensity
493,26,hasForce
493,14,supportsGoal
493,15,supportsGoal
494,10,targets
494,11,recruits
494,22,requires
494,12,hasType
494,58,hasIntensity
494,26,hasForce
494,14,supportsGoal
494,15,supportsGoal
495,35,targets
495,63,requires
495,3,hasType
495,18,hasIntensity
495,5,hasForce
495,19,hasMechanic
495,7,supportsGoal
495,8,supportsGoal
496,10,targets
496,17,requires
496,3,hasType
496,4,hasIntensity
496,5,hasForce
496,19,hasMechanic
496,7,supportsGoal
496,8,supportsGoal
497,33,targets
497,11,recruits
497,29,recruits
497,10,recruits
497,17,requires
497,3,hasType
497,18,hasIntensity
497,13,hasForce
497,6,hasMechanic
497,7,supportsGoal
497,8,supportsGoal
498,21,targets
498,37,requires
498,3,hasType
498,18,hasIntensity
498,5,hasForce
498,19,hasMechanic
498,7,supportsGoal
498,8,supportsGoal
499,33,targets
499,2,requires
499,12,hasType
499,58,hasIntensity
499,14,supportsGoal
499,15,supportsGoal
500,21,targets
500,37,requires
500,3,hasType
500,18,hasIntensity
500,5,hasForce
500,19,hasMechanic
500,7,supportsGoal
500,8,supportsGoal
501,35,targets
501,37,requires
501,3,hasType
501,4,hasIntensity
501,5,hasForce
501,19,hasMechanic
501,7,supportsGoal
501,8,supportsGoal
502,55,targets
502,35,recruits
502,56,recruits
502,17,requires
502,3,hasType
502,18,hasIntensity
502,5,hasForce
502,6,hasMechanic
502,7,supportsGoal
502,8,supportsGoal
503,45,targets
503,140,requires
503,3,hasType
503,18,hasIntensity
503,13,hasForce
503,19,hasMechanic
503,7,supportsGoal
503,8,supportsGoal
504,49,targets
504,21,recruits
504,45,recruits
504,17,requires
504,3,hasType
504,4,hasIntensity
504,13,hasForce
504,6,hasMechanic
504,7,supportsGoal
504,8,supportsGoal
505,35,targets
505,17,requires
505,3,hasType
505,4,hasIntensity
505,5,hasForce
505,19,hasMechanic
505,7,supportsGoal
505,8,supportsGoal
506,35,targets
506,17,requires
506,3,hasType
506,4,hasIntensity
506,5,hasForce
506,19,hasMechanic
506,7,supportsGoal
506,8,supportsGoal
507,21,targets
507,45,recruits
507,17,requires
507,3,hasType
507,4,hasIntensity
507,13,hasForce
507,6,hasMechanic
507,7,supportsGoal
507,8,supportsGoal
508,45,targets
508,17,requires
508,3,hasType
508,4,hasIntensity
508,13,hasForce
508,19,hasMechanic
508,7,supportsGoal
508,8,supportsGoal
509,49,targets
509,21,recruits
509,45,recruits
509,75,requires
509,42,hasType
509,4,hasIntensity
509,13,hasForce
509,6,hasMechanic
509,43,supportsGoal
510,1,targets
510,21,recruits
510,75,requires
510,42,hasType
510,4,hasIntensity
510,5,hasForce
510,6,hasMechanic
510,43,supportsGoal
511,21,targets
511,1,recruits
511,10,recruits
511,33,recruits
511,75,requires
511,42,hasType
511,4,hasIntensity
511,13,hasForce
511,6,hasMechanic
511,43,supportsGoal
512,55,targets
512,37,requires
512,3,hasType
512,18,hasIntensity
512,5,hasForce
512,19,hasMechanic
512,7,supportsGoal
512,8,supportsGoal
513,55,targets
513,1,recruits
513,56,recruits
513,51,recruits
513,2,requires
513,12,hasType
513,4,hasIntensity
513,26,hasForce
513,19,hasMechanic
513,14,supportsGoal
513,15,supportsGoal
514,55,targets
514,35,recruits
514,56,recruits
514,22,requires
514,3,hasType
514,58,hasIntensity
514,5,hasForce
514,6,hasMechanic
514,7,supportsGoal
514,8,supportsGoal
515,41,targets
515,72,requires
515,3,hasType
515,4,hasIntensity
515,5,hasForce
515,6,hasMechanic
515,7,supportsGoal
515,8,supportsGoal
516,33,targets
516,49,recruits
516,10,recruits
516,21,recruits
516,2,requires
516,42,hasType
516,4,hasIntensity
516,5,hasForce
516,6,hasMechanic
516,43,supportsGoal
517,10,targets
517,11,recruits
517,33,recruits
517,2,requires
517,42,hasType
517,4,hasIntensity
517,6,hasMechanic
517,43,supportsGoal
518,10,targets
518,29,recruits
518,51,recruits
518,33,recruits
518,21,recruits
518,45,recruits
518,63,requires
518,68,hasType
518,18,hasIntensity
518,5,hasForce
518,6,hasMechanic
518,43,supportsGoal
518,7,supportsGoal
519,56,targets
519,1,recruits
519,35,recruits
519,36,recruits
519,55,recruits
519,21,recruits
519,52,recruits
519,45,recruits
519,22,requires
519,3,hasType
519,18,hasIntensity
519,5,hasForce
519,6,hasMechanic
519,7,supportsGoal
519,8,supportsGoal
520,33,targets
520,11,recruits
520,29,recruits
520,10,recruits
520,17,requires
520,3,hasType
520,18,hasIntensity
520,13,hasForce
520,6,hasMechanic
520,7,supportsGoal
520,8,supportsGoal
521,33,targets
521,11,recruits
521,29,recruits
521,10,recruits
521,17,requires
521,3,hasType
521,18,hasIntensity
521,13,hasForce
521,6,hasMechanic
521,7,supportsGoal
521,8,supportsGoal
522,33,targets
522,11,recruits
522,29,recruits
522,10,recruits
522,51,recruits
522,63,requires
522,3,hasType
522,18,hasIntensity
522,13,hasForce
522,6,hasMechanic
522,7,supportsGoal
522,8,supportsGoal
523,10,targets
523,11,recruits
523,29,recruits
523,51,recruits
523,2,requires
523,3,hasType
523,18,hasIntensity
523,5,hasForce
523,6,hasMechanic
523,7,supportsGoal
523,8,supportsGoal
524,209,targets
524,22,requires
524,12,hasType
524,18,hasIntensity
524,26,hasForce
524,14,supportsGoal
524,15,supportsGoal
525,49,targets
525,21,recruits
525,45,recruits
525,63,requires
525,3,hasType
525,18,hasIntensity
