node_id,name,type,attrs_json
500,Lying Rear Delt Raise,Exercise,"{""source_id"": ""Lying_Rear_Delt_Raise"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
501,Lying Supine Dumbbell Curl,Exercise,"{""source_id"": ""Lying_Supine_Dumbbell_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
502,Lying T-Bar Row,Exercise,"{""source_id"": ""Lying_T-Bar_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
503,Lying Triceps Press,Exercise,"{""source_id"": ""Lying_Triceps_Press"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
504,Machine Bench Press,Exercise,"{""source_id"": ""Machine_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
505,Machine Bicep Curl,Exercise,"{""source_id"": ""Machine_Bicep_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
506,Machine Preacher Curls,Exercise,"{""source_id"": ""Machine_Preacher_Curls"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
507,Machine Shoulder (Military) Press,Exercise,"{""source_id"": ""Machine_Shoulder_Military_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
508,Machine Triceps Extension,Exercise,"{""source_id"": ""Machine_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
509,Medicine Ball Chest Pass,Exercise,"{""source_id"": ""Medicine_Ball_Chest_Pass"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
510,Medicine Ball Full Twist,Exercise,"{""source_id"": ""Medicine_Ball_Full_Twist"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
511,Medicine Ball Scoop Throw,Exercise,"{""source_id"": ""Medicine_Ball_Scoop_Throw"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
512,Middle Back Shrug,Exercise,"{""source_id"": ""Middle_Back_Shrug"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
513,Middle Back Stretch,Exercise,"{""source_id"": ""Middle_Back_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
514,Mixed Grip Chin,Exercise,"{""source_id"": ""Mixed_Grip_Chin"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
515,Monster Walk,Exercise,"{""source_id"": ""Monster_Walk"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
516,Mountain Climbers,Exercise,"{""source_id"": ""Mountain_Climbers"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
517,Moving Claw Series,Exercise,"{""source_id"": ""Moving_Claw_Series"", ""force"": null, ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
518,Muscle Snatch,Exercise,"{""source_id"": ""Muscle_Snatch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
519,Muscle Up,Exercise,"{""source_id"": ""Muscle_Up"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
520,Narrow Stance Hack Squats,Exercise,"{""source_id"": ""Narrow_Stance_Hack_Squats"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
521,Narrow Stance Leg Press,Exercise,"{""source_id"": ""Narrow_Stance_Leg_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
522,Narrow Stance Squats,Exercise,"{""source_id"": ""Narrow_Stance_Squats"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
523,Natural Glute Ham Raise,Exercise,"{""source_id"": ""Natural_Glute_Ham_Raise"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
524,Neck-SMR,Exercise,"{""source_id"": ""Neck-SMR"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
525,Neck Press,Exercise,"{""source_id"": ""Neck_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
526,Oblique Crunches,Exercise,"{""source_id"": ""Oblique_Crunches"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
527,Oblique Crunches - On The Floor,Exercise,"{""source_id"": ""Oblique_Crunches_-_On_The_Floor"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
528,Olympic Squat,Exercise,"{""source_id"": ""Olympic_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
529,On-Your-Back Quad Stretch,Exercise,"{""source_id"": ""On-Your-Back_Quad_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
530,On Your Side Quad Stretch,Exercise,"{""source_id"": ""On_Your_Side_Quad_Stretch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
531,One-Arm Dumbbell Row,Exercise,"{""source_id"": ""One-Arm_Dumbbell_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
532,One-Arm Flat Bench Dumbbell Flye,Exercise,"{""source_id"": ""One-Arm_Flat_Bench_Dumbbell_Flye"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
533,One-Arm High-Pulley Cable Side Bends,Exercise,"{""source_id"": ""One-Arm_High-Pulley_Cable_Side_Bends"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
534,One-Arm Incline Lateral Raise,Exercise,"{""source_id"": ""One-Arm_Incline_Lateral_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
535,One-Arm Kettlebell Clean,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
536,One-Arm Kettlebell Clean and Jerk,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Clean_and_Jerk"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
537,One-Arm Kettlebell Floor Press,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Floor_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
538,One-Arm Kettlebell Jerk,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Jerk"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
539,One-Arm Kettlebell Military Press To The Side,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Military_Press_To_The_Side"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
540,One-Arm Kettlebell Para Press,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Para_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
541,One-Arm Kettlebell Push Press,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Push_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
542,One-Arm Kettlebell Row,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
543,One-Arm Kettlebell Snatch,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Snatch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
544,One-Arm Kettlebell Split Jerk,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Split_Jerk"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
545,One-Arm Kettlebell Split Snatch,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Split_Snatch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
546,One-Arm Kettlebell Swings,Exercise,"{""source_id"": ""One-Arm_Kettlebell_Swings"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
547,One-Arm Long Bar Row,Exercise,"{""source_id"": ""One-Arm_Long_Bar_Row"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
548,One-Arm Medicine Ball Slam,Exercise,"{""source_id"": ""One-Arm_Medicine_Ball_Slam"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
549,One-Arm Open Palm Kettlebell Clean,Exercise,"{""source_id"": ""One-Arm_Open_Palm_Kettlebell_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
550,One-Arm Overhead Kettlebell Squats,Exercise,"{""source_id"": ""One-Arm_Overhead_Kettlebell_Squats"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
551,One-Arm Side Deadlift,Exercise,"{""source_id"": ""One-Arm_Side_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
552,One-Arm Side Laterals,Exercise,"{""source_id"": ""One-Arm_Side_Laterals"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
553,One-Legged Cable Kickback,Exercise,"{""source_id"": ""One-Legged_Cable_Kickback"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
554,One Arm Against Wall,Exercise,"{""source_id"": ""One_Arm_Against_Wall"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
555,One Arm Chin-Up,Exercise,"{""source_id"": ""One_Arm_Chin-Up"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
556,One Arm Dumbbell Bench Press,Exercise,"{""source_id"": ""One_Arm_Dumbbell_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
557,One Arm Dumbbell Preacher Curl,Exercise,"{""source_id"": ""One_Arm_Dumbbell_Preacher_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
558,One Arm Floor Press,Exercise,"{""source_id"": ""One_Arm_Floor_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
559,One Arm Lat Pulldown,Exercise,"{""source_id"": ""One_Arm_Lat_Pulldown"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
560,One Arm Pronated Dumbbell Triceps Extension,Exercise,"{""source_id"": ""One_Arm_Pronated_Dumbbell_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
561,One Arm Supinated Dumbbell Triceps Extension,Exercise,"{""source_id"": ""One_Arm_Supinated_Dumbbell_Triceps_Extension"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
562,One Half Locust,Exercise,"{""source_id"": ""One_Half_Locust"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
563,One Handed Hang,Exercise,"{""source_id"": ""One_Handed_Hang"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
564,One Knee To Chest,Exercise,"{""source_id"": ""One_Knee_To_Chest"", ""force"": ""static"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
565,One Leg Barbell Squat,Exercise,"{""source_id"": ""One_Leg_Barbell_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
566,Open Palm Kettlebell Clean,Exercise,"{""source_id"": ""Open_Palm_Kettlebell_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
567,Otis-Up,Exercise,"{""source_id"": ""Otis-Up"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
568,Overhead Cable Curl,Exercise,"{""source_id"": ""Overhead_Cable_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
569,Overhead Lat,Exercise,"{""source_id"": ""Overhead_Lat"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
570,Overhead Slam,Exercise,"{""source_id"": ""Overhead_Slam"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
571,Overhead Squat,Exercise,"{""source_id"": ""Overhead_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
572,Overhead Stretch,Exercise,"{""source_id"": ""Overhead_Stretch"", ""force"": ""static"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
573,Overhead Triceps,Exercise,"{""source_id"": ""Overhead_Triceps"", ""force"": ""static"", ""mechanic"": null, ""level"": ""expert"", ""curated"": false}"
574,Pallof Press,Exercise,"{""source_id"": ""Pallof_Press"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
575,Pallof Press With Rotation,Exercise,"{""source_id"": ""Pallof_Press_With_Rotation"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
576,Palms-Down Dumbbell Wrist Curl Over A Bench,Exercise,"{""source_id"": ""Palms-Down_Dumbbell_Wrist_Curl_Over_A_Bench"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
577,Palms-Down Wrist Curl Over A Bench,Exercise,"{""source_id"": ""Palms-Down_Wrist_Curl_Over_A_Bench"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
578,Palms-Up Barbell Wrist Curl Over A Bench,Exercise,"{""source_id"": ""Palms-Up_Barbell_Wrist_Curl_Over_A_Bench"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
579,Palms-Up Dumbbell Wrist Curl Over A Bench,Exercise,"{""source_id"": ""Palms-Up_Dumbbell_Wrist_Curl_Over_A_Bench"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
580,Parallel Bar Dip,Exercise,"{""source_id"": ""Parallel_Bar_Dip"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
581,Pelvic Tilt Into Bridge,Exercise,"{""source_id"": ""Pelvic_Tilt_Into_Bridge"", ""force"": ""static"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
582,Peroneals-SMR,Exercise,"{""source_id"": ""Peroneals-SMR"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
583,Peroneals Stretch,Exercise,"{""source_id"": ""Peroneals_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
584,Physioball Hip Bridge,Exercise,"{""source_id"": ""Physioball_Hip_Bridge"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
585,Pin Presses,Exercise,"{""source_id"": ""Pin_Presses"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
586,Piriformis-SMR,Exercise,"{""source_id"": ""Piriformis-SMR"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
587,Plank,Exercise,"{""source_id"": ""Plank"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
588,Plate Pinch,Exercise,"{""source_id"": ""Plate_Pinch"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
589,Plate Twist,Exercise,"{""source_id"": ""Plate_Twist"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
590,Platform Hamstring Slides,Exercise,"{""source_id"": ""Platform_Hamstring_Slides"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
591,Plie Dumbbell Squat,Exercise,"{""source_id"": ""Plie_Dumbbell_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
592,Plyo Kettlebell Pushups,Exercise,"{""source_id"": ""Plyo_Kettlebell_Pushups"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
593,Plyo Push-up,Exercise,"{""source_id"": ""Plyo_Push-up"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
594,Posterior Tibialis Stretch,Exercise,"{""source_id"": ""Posterior_Tibialis_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
595,Power Clean,Exercise,"{""source_id"": ""Power_Clean"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
596,Power Clean from Blocks,Exercise,"{""source_id"": ""Power_Clean_from_Blocks"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
597,Power Jerk,Exercise,"{""source_id"": ""Power_Jerk"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
598,Power Partials,Exercise,"{""source_id"": ""Power_Partials"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
599,Power Snatch,Exercise,"{""source_id"": ""Power_Snatch"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
600,Power Snatch from Blocks,Exercise,"{""source_id"": ""Power_Snatch_from_Blocks"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
601,Power Stairs,Exercise,"{""source_id"": ""Power_Stairs"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
602,Preacher Curl,Exercise,"{""source_id"": ""Preacher_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
603,Preacher Hammer Dumbbell Curl,Exercise,"{""source_id"": ""Preacher_Hammer_Dumbbell_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
604,Press Sit-Up,Exercise,"{""source_id"": ""Press_Sit-Up"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
605,Prone Manual Hamstring,Exercise,"{""source_id"": ""Prone_Manual_Hamstring"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
606,Prowler Sprint,Exercise,"{""source_id"": ""Prowler_Sprint"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
607,Pull Through,Exercise,"{""source_id"": ""Pull_Through"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
608,Pullups,Exercise,"{""source_id"": ""Pullups"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
609,Push-Up Wide,Exercise,"{""source_id"": ""Push-Up_Wide"", ""force"": null, ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
610,Push-Ups - Close Triceps Position,Exercise,"{""source_id"": ""Push-Ups_-_Close_Triceps_Position"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
611,Push-Ups With Feet Elevated,Exercise,"{""source_id"": ""Push-Ups_With_Feet_Elevated"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
612,Push-Ups With Feet On An Exercise Ball,Exercise,"{""source_id"": ""Push-Ups_With_Feet_On_An_Exercise_Ball"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
613,Push Press,Exercise,"{""source_id"": ""Push_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
614,Push Press - Behind the Neck,Exercise,"{""source_id"": ""Push_Press_-_Behind_the_Neck"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
615,Push Up to Side Plank,Exercise,"{""source_id"": ""Push_Up_to_Side_Plank"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
616,Pushups,Exercise,"{""source_id"": ""Pushups"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
617,Pushups (Close and Wide Hand Positions),Exercise,"{""source_id"": ""Pushups_Close_and_Wide_Hand_Positions"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
618,Pyramid,Exercise,"{""source_id"": ""Pyramid"", ""force"": ""static"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
619,Quad Stretch,Exercise,"{""source_id"": ""Quad_Stretch"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
620,Quadriceps-SMR,Exercise,"{""source_id"": ""Quadriceps-SMR"", ""force"": ""static"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
621,Quick Leap,Exercise,"{""source_id"": ""Quick_Leap"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
622,Rack Delivery,Exercise,"{""source_id"": ""Rack_Delivery"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
623,Rack Pull with Bands,Exercise,"{""source_id"": ""Rack_Pull_with_Bands"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
624,Rack Pulls,Exercise,"{""source_id"": ""Rack_Pulls"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
625,Rear Leg Raises,Exercise,"{""source_id"": ""Rear_Leg_Raises"", ""force"": ""push"", ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
626,Recumbent Bike,Exercise,"{""source_id"": ""Recumbent_Bike"", ""force"": null, ""mechanic"": null, ""level"": ""beginner"", ""curated"": false}"
627,Return Push from Stance,Exercise,"{""source_id"": ""Return_Push_from_Stance"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
628,Reverse Band Bench Press,Exercise,"{""source_id"": ""Reverse_Band_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
629,Reverse Band Box Squat,Exercise,"{""source_id"": ""Reverse_Band_Box_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
630,Reverse Band Deadlift,Exercise,"{""source_id"": ""Reverse_Band_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
631,Reverse Band Power Squat,Exercise,"{""source_id"": ""Reverse_Band_Power_Squat"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
632,Reverse Band Sumo Deadlift,Exercise,"{""source_id"": ""Reverse_Band_Sumo_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""expert"", ""curated"": false}"
633,Reverse Barbell Curl,Exercise,"{""source_id"": ""Reverse_Barbell_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
634,Reverse Barbell Preacher Curls,Exercise,"{""source_id"": ""Reverse_Barbell_Preacher_Curls"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
635,Reverse Cable Curl,Exercise,"{""source_id"": ""Reverse_Cable_Curl"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
636,Reverse Crunch,Exercise,"{""source_id"": ""Reverse_Crunch"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
637,Reverse Flyes,Exercise,"{""source_id"": ""Reverse_Flyes"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
638,Reverse Flyes With External Rotation,Exercise,"{""source_id"": ""Reverse_Flyes_With_External_Rotation"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""intermediate"", ""curated"": false}"
639,Reverse Grip Bent-Over Rows,Exercise,"{""source_id"": ""Reverse_Grip_Bent-Over_Rows"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
640,Reverse Grip Triceps Pushdown,Exercise,"{""source_id"": ""Reverse_Grip_Triceps_Pushdown"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
641,Reverse Hyperextension,Exercise,"{""source_id"": ""Reverse_Hyperextension"", ""force"": ""pull"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
642,Reverse Machine Flyes,Exercise,"{""source_id"": ""Reverse_Machine_Flyes"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
643,Reverse Plate Curls,Exercise,"{""source_id"": ""Reverse_Plate_Curls"", ""force"": ""pull"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
644,Reverse Triceps Bench Press,Exercise,"{""source_id"": ""Reverse_Triceps_Bench_Press"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
645,Rhomboids-SMR,Exercise,"{""source_id"": ""Rhomboids-SMR"", ""force"": ""static"", ""mechanic"": null, ""level"": ""intermediate"", ""curated"": false}"
646,Rickshaw Carry,Exercise,"{""source_id"": ""Rickshaw_Carry"", ""force"": null, ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
647,Rickshaw Deadlift,Exercise,"{""source_id"": ""Rickshaw_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
648,Ring Dips,Exercise,"{""source_id"": ""Ring_Dips"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
649,Rocket Jump,Exercise,"{""source_id"": ""Rocket_Jump"", ""force"": ""push"", ""mechanic"": ""compound"", ""level"": ""beginner"", ""curated"": false}"
650,Rocking Standing Calf Raise,Exercise,"{""source_id"": ""Rocking_Standing_Calf_Raise"", ""force"": ""push"", ""mechanic"": ""isolation"", ""level"": ""beginner"", ""curated"": false}"
651,Rocky Pull-Ups/Pulldowns,Exercise,"{""source_id"": ""Rocky_Pull-Ups_Pulldowns"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
652,Romanian Deadlift,Exercise,"{""source_id"": ""Romanian_Deadlift"", ""force"": ""pull"", ""mechanic"": ""compound"", ""level"": ""intermediate"", ""curated"": false}"
